parameter_set_id,name,module,country_id,scenario_id,policy_id,regime_code,value_type,unit,baseline_value,low_value,high_value,support_type,source_id,formula_id,distribution,truncation_rule,primary_spec_flag,robustness_flag,stress_flag,double_counting_risk,double_counting_note,audit_status,notes,is_lac_fallback,assumption_id,dataset_version,build_id,created_at,created_by_script,author_approval_date,author_approval_note
robustness-gmimicro-chl-v1,epsilon_ero_L_r3,behavioral_erosion,,,,r3,calibrated_parameter,taxable_base_erosion_elasticity,0.5,0.0,1.0,paper_companion_grid,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,B_taxable=B*(1-epsilon_ero*tau_eff_r); epsilon_ero=0 in r0,discrete_grid_or_bounded_PERT,declared,True,False,False,behavioral_response_not_in_capital_chain,behavioral_response_not_in_capital_chain,registered,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,False,OFFICIAL_V2_epsilon_ero_L_r3_GLOBAL___r3,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,epsilon_ero_AI_r4,behavioral_erosion,,,,r4,calibrated_parameter,taxable_base_erosion_elasticity,0.5,0.0,1.0,paper_companion_grid,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,B_taxable=B*(1-epsilon_ero*tau_eff_r); epsilon_ero=0 in r0,discrete_grid_or_bounded_PERT,declared,True,False,False,behavioral_response_not_in_capital_chain,behavioral_response_not_in_capital_chain,registered,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,False,OFFICIAL_V2_epsilon_ero_AI_r4_GLOBAL___r4,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,epsilon_ero_C_r4,behavioral_erosion,,,,r4,calibrated_parameter,taxable_base_erosion_elasticity,0.5,0.0,1.0,paper_companion_grid,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,B_taxable=B*(1-epsilon_ero*tau_eff_r); epsilon_ero=0 in r0,discrete_grid_or_bounded_PERT,declared,True,False,False,behavioral_response_not_in_capital_chain,behavioral_response_not_in_capital_chain,registered,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,False,OFFICIAL_V2_epsilon_ero_C_r4_GLOBAL___r4,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,epsilon_ero_K_r4,behavioral_erosion,,,,r4,calibrated_parameter,taxable_base_erosion_elasticity,0.5,0.0,1.0,paper_companion_grid,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,B_taxable=B*(1-epsilon_ero*tau_eff_r); epsilon_ero=0 in r0,discrete_grid_or_bounded_PERT,declared,True,False,False,behavioral_response_not_in_capital_chain,behavioral_response_not_in_capital_chain,registered,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,False,OFFICIAL_V2_epsilon_ero_K_r4_GLOBAL___r4,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,epsilon_ero_L_r4,behavioral_erosion,,,,r4,calibrated_parameter,taxable_base_erosion_elasticity,0.5,0.0,1.0,paper_companion_grid,PLAN_02_SEC_7_4_2;PAPER_APP_FISCAL_CONVERSION,B_taxable=B*(1-epsilon_ero*tau_eff_r); epsilon_ero=0 in r0,discrete_grid_or_bounded_PERT,declared,True,False,False,behavioral_response_not_in_capital_chain,behavioral_response_not_in_capital_chain,registered,Companion mandatory for any headline result relying on r>=1; Etapa 3A only registers the grid.,False,OFFICIAL_V2_epsilon_ero_L_r4_GLOBAL___r4,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,lambda_AI_high,fiscal_channels_ai_rent,,high,,,calibrated_parameter,share_of_AI_shock,0.06,0.03,0.1,paper_bounded_scenario_grid,PAPER_APP_FISCAL_CONVERSION;PLAN_02_SEC_7_4_1,scenario_grid_zero_low_medium_high,bounded_PERT,declared,True,False,False,capital_profit_overlap,capital_profit_overlap,author_approved,"AI-rent share is an economic scenario object, not regime-indexed. Subset convention is used, so lambda_AI_Kbase mirrors this value.",False,OFFICIAL_V2_lambda_AI_high_GLOBAL_high__,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,lambda_AI_low,fiscal_channels_ai_rent,,low,,,calibrated_parameter,share_of_AI_shock,0.0,0.0,0.02,paper_bounded_scenario_grid,PAPER_APP_FISCAL_CONVERSION;PLAN_02_SEC_7_4_1,scenario_grid_zero_low_medium_high,bounded_PERT,declared,True,False,False,capital_profit_overlap,capital_profit_overlap,author_approved,"AI-rent share is an economic scenario object, not regime-indexed. Subset convention is used, so lambda_AI_Kbase mirrors this value.",False,OFFICIAL_V2_lambda_AI_low_GLOBAL_low__,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,lambda_AI_mid,fiscal_channels_ai_rent,,mid,,,calibrated_parameter,share_of_AI_shock,0.03,0.01,0.06,paper_bounded_scenario_grid,PAPER_APP_FISCAL_CONVERSION;PLAN_02_SEC_7_4_1,scenario_grid_zero_low_medium_high,bounded_PERT,declared,True,False,False,capital_profit_overlap,capital_profit_overlap,author_approved,"AI-rent share is an economic scenario object, not regime-indexed. Subset convention is used, so lambda_AI_Kbase mirrors this value.",False,OFFICIAL_V2_lambda_AI_mid_GLOBAL_mid__,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,lambda_AI_stress,fiscal_channels_ai_rent,,stress,,,calibrated_parameter,share_of_AI_shock,0.1,0.05,0.15,paper_bounded_scenario_grid,PAPER_APP_FISCAL_CONVERSION;PLAN_02_SEC_7_4_1,scenario_grid_zero_low_medium_high,bounded_PERT,declared,True,False,True,capital_profit_overlap,capital_profit_overlap,author_approved,"AI-rent share is an economic scenario object, not regime-indexed. Subset convention is used, so lambda_AI_Kbase mirrors this value.",False,OFFICIAL_V2_lambda_AI_stress_GLOBAL_stress__,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,lambda_AI_Kbase_high,fiscal_channels_capital,,high,,,calibrated_parameter,share_of_AI_shock,0.06,0.03,0.1,derived_subset_convention,PAPER_APP_FISCAL_CONVERSION;PLAN_02_SEC_7_4_1,lambda_AI_Kbase=lambda_AI_under_subset_convention,derived_bounded_PERT,declared,True,False,False,capital_profit_overlap,capital_profit_overlap,registered,Netting field for omega_K_net. This prevents counting the same AI rents in capital and AI-rent channels.,False,OFFICIAL_V2_lambda_AI_Kbase_high_GLOBAL_high__,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,lambda_AI_Kbase_low,fiscal_channels_capital,,low,,,calibrated_parameter,share_of_AI_shock,0.0,0.0,0.02,derived_subset_convention,PAPER_APP_FISCAL_CONVERSION;PLAN_02_SEC_7_4_1,lambda_AI_Kbase=lambda_AI_under_subset_convention,derived_bounded_PERT,declared,True,False,False,capital_profit_overlap,capital_profit_overlap,registered,Netting field for omega_K_net. This prevents counting the same AI rents in capital and AI-rent channels.,False,OFFICIAL_V2_lambda_AI_Kbase_low_GLOBAL_low__,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,lambda_AI_Kbase_mid,fiscal_channels_capital,,mid,,,calibrated_parameter,share_of_AI_shock,0.03,0.01,0.06,derived_subset_convention,PAPER_APP_FISCAL_CONVERSION;PLAN_02_SEC_7_4_1,lambda_AI_Kbase=lambda_AI_under_subset_convention,derived_bounded_PERT,declared,True,False,False,capital_profit_overlap,capital_profit_overlap,registered,Netting field for omega_K_net. This prevents counting the same AI rents in capital and AI-rent channels.,False,OFFICIAL_V2_lambda_AI_Kbase_mid_GLOBAL_mid__,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,lambda_AI_Kbase_stress,fiscal_channels_capital,,stress,,,calibrated_parameter,share_of_AI_shock,0.1,0.05,0.15,derived_subset_convention,PAPER_APP_FISCAL_CONVERSION;PLAN_02_SEC_7_4_1,lambda_AI_Kbase=lambda_AI_under_subset_convention,derived_bounded_PERT,declared,True,False,True,capital_profit_overlap,capital_profit_overlap,registered,Netting field for omega_K_net. This prevents counting the same AI rents in capital and AI-rent channels.,False,OFFICIAL_V2_lambda_AI_Kbase_stress_GLOBAL_stress__,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,base_broadening_delta_r0,fiscal_regime,,,,r0,calibrated_parameter,relative_base_broadening_index,0.0,0.0,0.0,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION,base_side_margin_only_when_not_already_in_effective_rate,fixed,declared,True,False,False,base_vs_rate_same_margin,base_vs_rate_same_margin,registered,Registered for regime audit. Primary effective-rate convention does not apply base-side and rate-side margins twice.,False,OFFICIAL_V2_base_broadening_delta_r0_GLOBAL___r0,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,leakage_multiplier_r0,fiscal_regime,,,,r0,calibrated_parameter,relative_leakage_multiplier,1.0,0.85,1.0,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1,high_medium_low_leakage_order_encoded_as_multiplier,fixed,declared,True,False,False,leakage_vs_technology_shifting,leakage_vs_technology_shifting,registered,Only a pre-run ordered scalar for later engine use; leakage is not subtracted here.,False,OFFICIAL_V2_leakage_multiplier_r0_GLOBAL___r0,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_AI_eff_r0,fiscal_regime,,,,r0,calibrated_parameter,effective_AI_rent_capture_rate,0.0,0.0,0.0,paper_bounded_policy_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION,tau_AI_eff positive only in r3/r4,fixed,declared,True,False,False,ai_rent_capture_without_lambda,ai_rent_capture_without_lambda,registered,Status quo and non-rent regimes have zero AI rent capture.,False,OFFICIAL_V2_tau_AI_eff_r0_GLOBAL___r0,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_C_relative_delta_r0,fiscal_regime,,,,r0,calibrated_parameter,relative_delta_to_observed_effective_rate,0.0,0.0,0.0,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION;brollo2024fiscal,tau_j_r=tau_j_observed*(1+relative_delta_r),fixed,declared,True,False,False,regime_mechanical_upper_bound,regime_mechanical_upper_bound,registered,Mechanical reform-regime delta for pre-run calibration; no behavioral result is computed here.,False,OFFICIAL_V2_tau_C_relative_delta_r0_GLOBAL___r0,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_K_relative_delta_r0,fiscal_regime,,,,r0,calibrated_parameter,relative_delta_to_observed_effective_rate,0.0,0.0,0.0,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION;brollo2024fiscal,tau_j_r=tau_j_observed*(1+relative_delta_r),fixed,declared,True,False,False,regime_mechanical_upper_bound,regime_mechanical_upper_bound,registered,Mechanical reform-regime delta for pre-run calibration; no behavioral result is computed here.,False,OFFICIAL_V2_tau_K_relative_delta_r0_GLOBAL___r0,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_L_relative_delta_r0,fiscal_regime,,,,r0,calibrated_parameter,relative_delta_to_observed_effective_rate,0.0,0.0,0.0,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION;brollo2024fiscal,tau_j_r=tau_j_observed*(1+relative_delta_r),fixed,declared,True,False,False,regime_mechanical_upper_bound,regime_mechanical_upper_bound,registered,Mechanical reform-regime delta for pre-run calibration; no behavioral result is computed here.,False,OFFICIAL_V2_tau_L_relative_delta_r0_GLOBAL___r0,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,base_broadening_delta_r1,fiscal_regime,,,,r1,calibrated_parameter,relative_base_broadening_index,0.05,0.02,0.08,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION,base_side_margin_only_when_not_already_in_effective_rate,bounded_PERT,declared,True,False,False,base_vs_rate_same_margin,base_vs_rate_same_margin,author_approved,Registered for regime audit. Primary effective-rate convention does not apply base-side and rate-side margins twice.,False,OFFICIAL_V2_base_broadening_delta_r1_GLOBAL___r1,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,leakage_multiplier_r1,fiscal_regime,,,,r1,calibrated_parameter,relative_leakage_multiplier,0.75,0.6,0.9,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1,high_medium_low_leakage_order_encoded_as_multiplier,bounded_PERT,declared,True,False,False,leakage_vs_technology_shifting,leakage_vs_technology_shifting,author_approved,Only a pre-run ordered scalar for later engine use; leakage is not subtracted here.,False,OFFICIAL_V2_leakage_multiplier_r1_GLOBAL___r1,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,tau_AI_eff_r1,fiscal_regime,,,,r1,calibrated_parameter,effective_AI_rent_capture_rate,0.0,0.0,0.0,paper_bounded_policy_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION,tau_AI_eff positive only in r3/r4,fixed,declared,True,False,False,ai_rent_capture_without_lambda,ai_rent_capture_without_lambda,registered,Status quo and non-rent regimes have zero AI rent capture.,False,OFFICIAL_V2_tau_AI_eff_r1_GLOBAL___r1,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_C_relative_delta_r1,fiscal_regime,,,,r1,calibrated_parameter,relative_delta_to_observed_effective_rate,0.1,0.05,0.15,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION;brollo2024fiscal,tau_j_r=tau_j_observed*(1+relative_delta_r),bounded_PERT,declared,True,False,False,regime_mechanical_upper_bound,regime_mechanical_upper_bound,author_approved,Mechanical reform-regime delta for pre-run calibration; no behavioral result is computed here.,False,OFFICIAL_V2_tau_C_relative_delta_r1_GLOBAL___r1,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,tau_K_relative_delta_r1,fiscal_regime,,,,r1,calibrated_parameter,relative_delta_to_observed_effective_rate,0.1,0.05,0.15,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION;brollo2024fiscal,tau_j_r=tau_j_observed*(1+relative_delta_r),bounded_PERT,declared,True,False,False,regime_mechanical_upper_bound,regime_mechanical_upper_bound,author_approved,Mechanical reform-regime delta for pre-run calibration; no behavioral result is computed here.,False,OFFICIAL_V2_tau_K_relative_delta_r1_GLOBAL___r1,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,tau_L_relative_delta_r1,fiscal_regime,,,,r1,calibrated_parameter,relative_delta_to_observed_effective_rate,0.1,0.05,0.15,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION;brollo2024fiscal,tau_j_r=tau_j_observed*(1+relative_delta_r),bounded_PERT,declared,True,False,False,regime_mechanical_upper_bound,regime_mechanical_upper_bound,author_approved,Mechanical reform-regime delta for pre-run calibration; no behavioral result is computed here.,False,OFFICIAL_V2_tau_L_relative_delta_r1_GLOBAL___r1,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,base_broadening_delta_r2,fiscal_regime,,,,r2,calibrated_parameter,relative_base_broadening_index,0.1,0.05,0.2,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION,base_side_margin_only_when_not_already_in_effective_rate,bounded_PERT,declared,True,False,False,base_vs_rate_same_margin,base_vs_rate_same_margin,author_approved,Registered for regime audit. Primary effective-rate convention does not apply base-side and rate-side margins twice.,False,OFFICIAL_V2_base_broadening_delta_r2_GLOBAL___r2,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,leakage_multiplier_r2,fiscal_regime,,,,r2,calibrated_parameter,relative_leakage_multiplier,0.75,0.6,0.9,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1,high_medium_low_leakage_order_encoded_as_multiplier,bounded_PERT,declared,True,False,False,leakage_vs_technology_shifting,leakage_vs_technology_shifting,author_approved,Only a pre-run ordered scalar for later engine use; leakage is not subtracted here.,False,OFFICIAL_V2_leakage_multiplier_r2_GLOBAL___r2,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,tau_AI_eff_r2,fiscal_regime,,,,r2,calibrated_parameter,effective_AI_rent_capture_rate,0.0,0.0,0.0,paper_bounded_policy_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION,tau_AI_eff positive only in r3/r4,fixed,declared,True,False,False,ai_rent_capture_without_lambda,ai_rent_capture_without_lambda,registered,Status quo and non-rent regimes have zero AI rent capture.,False,OFFICIAL_V2_tau_AI_eff_r2_GLOBAL___r2,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_C_relative_delta_r2,fiscal_regime,,,,r2,calibrated_parameter,relative_delta_to_observed_effective_rate,0.15,0.1,0.25,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION;brollo2024fiscal,tau_j_r=tau_j_observed*(1+relative_delta_r),bounded_PERT,declared,True,False,False,regime_mechanical_upper_bound,regime_mechanical_upper_bound,author_approved,Mechanical reform-regime delta for pre-run calibration; no behavioral result is computed here.,False,OFFICIAL_V2_tau_C_relative_delta_r2_GLOBAL___r2,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,tau_K_relative_delta_r2,fiscal_regime,,,,r2,calibrated_parameter,relative_delta_to_observed_effective_rate,0.15,0.1,0.25,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION;brollo2024fiscal,tau_j_r=tau_j_observed*(1+relative_delta_r),bounded_PERT,declared,True,False,False,regime_mechanical_upper_bound,regime_mechanical_upper_bound,author_approved,Mechanical reform-regime delta for pre-run calibration; no behavioral result is computed here.,False,OFFICIAL_V2_tau_K_relative_delta_r2_GLOBAL___r2,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,tau_L_relative_delta_r2,fiscal_regime,,,,r2,calibrated_parameter,relative_delta_to_observed_effective_rate,0.15,0.1,0.25,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION;brollo2024fiscal,tau_j_r=tau_j_observed*(1+relative_delta_r),bounded_PERT,declared,True,False,False,regime_mechanical_upper_bound,regime_mechanical_upper_bound,author_approved,Mechanical reform-regime delta for pre-run calibration; no behavioral result is computed here.,False,OFFICIAL_V2_tau_L_relative_delta_r2_GLOBAL___r2,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,base_broadening_delta_r3,fiscal_regime,,,,r3,calibrated_parameter,relative_base_broadening_index,0.05,0.02,0.08,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION,base_side_margin_only_when_not_already_in_effective_rate,bounded_PERT,declared,True,False,False,base_vs_rate_same_margin,base_vs_rate_same_margin,author_approved,Registered for regime audit. Primary effective-rate convention does not apply base-side and rate-side margins twice.,False,OFFICIAL_V2_base_broadening_delta_r3_GLOBAL___r3,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,leakage_multiplier_r3,fiscal_regime,,,,r3,calibrated_parameter,relative_leakage_multiplier,0.9,0.75,1.0,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1,high_medium_low_leakage_order_encoded_as_multiplier,bounded_PERT,declared,True,False,False,leakage_vs_technology_shifting,leakage_vs_technology_shifting,author_approved,Only a pre-run ordered scalar for later engine use; leakage is not subtracted here.,False,OFFICIAL_V2_leakage_multiplier_r3_GLOBAL___r3,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,tau_AI_eff_r3,fiscal_regime,,,,r3,calibrated_parameter,effective_AI_rent_capture_rate,0.05,0.02,0.1,paper_bounded_policy_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION,tau_AI_eff positive only in r3/r4,bounded_PERT,declared,True,False,False,ai_rent_capture_without_lambda,ai_rent_capture_without_lambda,author_approved,Status quo and non-rent regimes have zero AI rent capture.,False,OFFICIAL_V2_tau_AI_eff_r3_GLOBAL___r3,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,tau_C_relative_delta_r3,fiscal_regime,,,,r3,calibrated_parameter,relative_delta_to_observed_effective_rate,0.0,0.0,0.1,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION;brollo2024fiscal,tau_j_r=tau_j_observed*(1+relative_delta_r),bounded_PERT,declared,True,False,False,regime_mechanical_upper_bound,regime_mechanical_upper_bound,author_approved,Mechanical reform-regime delta for pre-run calibration; no behavioral result is computed here.,False,OFFICIAL_V2_tau_C_relative_delta_r3_GLOBAL___r3,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,tau_K_relative_delta_r3,fiscal_regime,,,,r3,calibrated_parameter,relative_delta_to_observed_effective_rate,0.0,0.0,0.1,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION;brollo2024fiscal,tau_j_r=tau_j_observed*(1+relative_delta_r),bounded_PERT,declared,True,False,False,regime_mechanical_upper_bound,regime_mechanical_upper_bound,author_approved,Mechanical reform-regime delta for pre-run calibration; no behavioral result is computed here.,False,OFFICIAL_V2_tau_K_relative_delta_r3_GLOBAL___r3,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,tau_L_relative_delta_r3,fiscal_regime,,,,r3,calibrated_parameter,relative_delta_to_observed_effective_rate,0.0,0.0,0.1,calibrated_mechanical_reform_grid,PLAN_02_SEC_15_1;PAPER_APP_FISCAL_CONVERSION;brollo2024fiscal,tau_j_r=tau_j_observed*(1+relative_delta_r),bounded_PERT,declared,True,False,False,regime_mechanical_upper_bound,regime_mechanical_upper_bound,author_approved,Mechanical reform-regime delta for pre-run calibration; no behavioral result is computed here.,False,OFFICIAL_V2_tau_L_relative_delta_r3_GLOBAL___r3,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
